user_id,time,upload_time,title,description,tag,longitute,latitute,url
12519225@N03,2012-12-06 09:58:59.0,1355276650,Rumbo+a+la+Cd+de+M%C3%A9xico+-+M%C3%A9xico+2012+4106, , ,-99.228515,19.658107,http://farm9.staticflickr.com/8219/8264992357_9cbb5d0201.jpg
7702423@N04,2012-12-06 13:19:57.0,1354817483,Squirrels+at+the+University+of+Michigan+%28December+6%2C+2012%29,Taken+on+Thursday+December+6th+on+campus+at+the+University+of+Michigan%2C+Ann+Arbor.,"animal,ann+arbor,campus,fall,ivy,leaves,michigan,squirrels,umsquirrel,umsquirrel12062012,university+of+michigan",-83.738501,42.276911,http://farm9.staticflickr.com/8479/8249570209_719c2bdd85.jpg
32075561@N06,2012-12-06 19:14:55.0,1354839295,Bethlehem+Steel+stuff+at+%40artsquest+%23lehighvalley+%23bethlehem, ,"earlybird,instagram+app,iphoneography,square,square+format",-75.367584,40.61418,http://farm9.staticflickr.com/8204/8250331679_cb8d34f3b2.jpg
82847947@N00,2012-12-06 21:16:27.0,1355095731,moe.+merchandise+2, ,"independent,live+music,merch,moe,san+francisco",-122.437843,37.775314,http://farm9.staticflickr.com/8485/8258560433_834cc1d7f5.jpg
52361622@N02,2012-12-06 03:43:33.0,1354891765,DSC06478, ,"o+ya,o+ya+december+2012,o+ya+publish",-71.056973,42.351852,http://farm9.staticflickr.com/8202/8251645437_b886000af3.jpg
7702423@N04,2012-12-06 05:58:44.0,1356550067,Kiss+Me+Kate+%28Blackfriars%29%2C+November+1983,Pictures+of+the+cast+of+Kiss+Me+Kate+-+the+Blackfriars+production+at+the+University+of+Chicago+in+November+1983.++The+Blackfriars+predated+University+Theater+on+campus.++Amazing+to+think+that+it+will+have+been+30+years+this+coming+November.++Enjoy%21,"activities,actors,blackfriars,chicago,college,college+students,hyde+park,illinois,kiss+me+kate+uc+1983,reynolds+club,student+actors,student+theater,students,theater,ucblackfriars1983,university+of+chicago,university+theater",-87.59836,41.791272,http://farm9.staticflickr.com/8076/8311925708_0024b7e9fd.jpg
14834314@N00,2012-12-06 08:15:57.0,1386425822,IMG_1096.JPG,Effortlessly+uploaded+by+%3Ca+href%3D%22http%3A%2F%2Fwww.eye.fi%22+rel%3D%22nofollow%22%3EEye-Fi%3C%2Fa%3E,"eye-fi,missoula,montana,united+states",-114.029151,46.83382,http://farm4.staticflickr.com/3764/11252046104_d921049633.jpg
22746515@N02,2012-12-06 09:31:04.0,1358172507,The+Shoreline+of+Lake+Mead,%3Cb%3ELake+Mead+-+Nevada+-+USA%3C%2Fb%3E,"aerial,aerial+view,am%C3%A9rique,america,amerika,colorado,colorado+river,lake,lake+mead,landscape,landschap,las+vegas,las+vegas+bay,luchtfoto,oever,shore,shoreline,shores,united+states,united+states+of+america,usa",-114.792366,36.096828,http://farm9.staticflickr.com/8363/8380710420_a122e7f32a.jpg
74814994@N00,2012-12-06 10:34:16.0,1354829410,Fall+2012+Faculty%2FStaff+Awards,2012+Outstanding+Staff+Achievement+Award+-+Carlos+Gonzalez%0A%0A%5BPhoto%3A+Nicholas+Roznovsky%2FMays+Communications%5D,"awards,carlos+gonzalez,james+laird,jerry+strawser,mays+business+school,tamu,texas+a%26m,upo",-96.350795,30.610683,http://farm9.staticflickr.com/8479/8250008189_eeb6e0a19b.jpg
44124339301@N01,2012-12-06 11:40:39.0,1355086813, , ,"san+francisco,wikimedia",-122.399833,37.787167,http://farm9.staticflickr.com/8495/8259175822_218b072c06.jpg
