user_id,time,upload_time,title,description,tag,longitute,latitute,url
15251943@N00,2012-12-05 09:22:51.0,1355122770,IMG_3455, ,"park+players,the+best+christmas+pageant+ever,theatre",-86.756111,33.521839,http://farm9.staticflickr.com/8211/8260704028_98577af06c.jpg
72744295@N00,2012-12-05 12:00:59.0,1354911421,Tudor+Towne+Animated+Storybook+Village,National+Christmas+Center%0AParadise+PA%0ADecember+5%2C+2012,"christmas,national+christmas+center",-76.133666,39.999215,http://farm9.staticflickr.com/8074/8252337971_c340c9ae36.jpg
76063740@N05,2012-12-05 16:02:09.0,1354820156,XS+16, , ,-123.592845,48.023463,http://farm9.staticflickr.com/8210/8249669547_b76fbb4d00.jpg
18548283@N00,2012-12-05 19:06:00.0,1354763216,Keep+calm+and+code+on%2C+n00bs.+%23geek+%23work+%23office+%23workhardplayhard+%23workflow+%23programmer+%23software+%23developer+%23shirt,Sent+from+Yahoo%21+Mail+on+Android,"antics,casual,cubical,cubicle,desk,developer,employee,fun,funny,geek,information+technology,it,moblog,nerd,office,programmer,relaxed,samsung+galaxy+s+iii,san+diego,software,software+developer,work,workday,working,workplace",-117.147531,32.88978,http://farm9.staticflickr.com/8346/8248026017_519b7046f9.jpg
95047457@N00,2012-12-05 20:37:43.0,1356317876,20121130_046,Ilford+Delta+400+pushed+1+stop+in+Xtol,"%D0%BA%D0%B8%D0%B5%D0%B2+2%D0%B0,%D1%8E%D0%BF%D0%B8%D1%82%D0%B5%D1%80+11,carnegie+museum,ilford+delta+400,jupiter+11,kiev+2a,pennsylvania,pittsburgh,xtol",-79.950492,40.443754,http://farm9.staticflickr.com/8079/8301658913_5117fb3a70.jpg
50772498@N00,2012-12-05 21:15:52.0,1354833066,placemat+and+pot+holder+set, ,quilt,-98.667569,29.492841,http://farm9.staticflickr.com/8197/8251204454_6654112193.jpg
24417856@N04,2012-12-05 03:28:57.0,1354674537,Planet+UConn, ,"panorama,panorama+planet,planeta,uconn",-72.247939,41.816936,http://farm9.staticflickr.com/8068/8245312177_d4d9aafe83.jpg
52143276@N00,2012-12-05 09:10:02.0,1354727402,Moment, ,"instagram+app,iphoneography,square,square+format,walden",-69.781755,44.307321,http://farm9.staticflickr.com/8208/8246813243_173e7504f8.jpg
35034347371@N01,2012-12-05 09:13:59.0,1354737029,2012-12-05-2714, ,vancouver,-123.087706,49.278011,http://farm9.staticflickr.com/8197/8248234380_fcf319af1d.jpg
14202501@N02,2012-12-05 10:57:37.0,1354735560,Camel+at+the+Capitol,A+camel+walking+near+the+U.S.+Capitol+building., ,-77.003688,38.891834,http://farm9.staticflickr.com/8344/8248178876_8d8f1775f6.jpg
81077673@N00,2012-12-05 13:08:52.0,1354738132,Go+to+the+yearbook+plant+%26+guess+whose+book+is+being+printed%21+Ours%21+%23yearbook+%23yerd+%40samiam520+%40duranduran995, ,"hudson,instagram+app,iphoneography,square,square+format",-111.857076,41.757889,http://farm9.staticflickr.com/8490/8248276234_f823ed674b.jpg
52539720@N07,2012-12-05 16:09:16.0,1354751961,Special+Meeting+of+the+Permanent+Council+on+the+Strengthening+of+the+Inter-American+Human+Rights+System,Edgar+Ugalde+%C3%81lvarez%2C+Ambassador%2C+Permanent+Representative+of+Costa+Rica+to+the+OAS%0A%0ADate%3A+December+5%2C+2012%0APlace%3A+Washington%2C+DC%0ACredit%3A+Juan+Manuel+Herrera%2FOAS,"cidh,consejo+permanente+extraordinario,iachr,oas,oea,organizaci%C3%B3n+de+los+estados+americanos,organization+of+american+states,special+session+of+the+permanent+council",-77.040027,38.892828,http://farm9.staticflickr.com/8057/8247691185_d64b49ea12.jpg
26029113@N07,2012-12-05 20:05:49.0,1361988551,Canada+%28Dawson+City-Toronto%29,Me+pretending+to+choke+because+the+entire+valley+was+enveloped+in+smoke+from+a+nearby+forest+fire.+We+had+to+wear+wet+rags+around+our+heads+and+across+our+mouths+for+much+of+the+journey+that+day+-+plus+we+were+climbing.+Stewart-Cassiar+Highway%2C+Northern+BC, ,-130.286865,57.166035,http://farm9.staticflickr.com/8234/8513884906_f1c72c0d2b.jpg
