user_id,time,upload_time,title,description,tag,longitute,latitute,url
96261818@N00,2012-12-04 07:35:59.0,1357511715,Presley%27s+boo-boo,Presley+feeding+her+baby+and+wearing+a+Band-Aid+on+her+nose+from+a+scrape+she+got,presley+kate+smith,-78.670334,35.743168,http://farm9.staticflickr.com/8505/8354715731_9a661717f4.jpg
35034347371@N01,2012-12-04 09:28:24.0,1354644164,PC041764.JPG, ,"british+columbia,canada,epl1jpeg,olympusepl1,rolandtanglaophoto",-123.073852,49.258831,http://farm9.staticflickr.com/8208/8245261782_6bc86dc99a.jpg
35034347371@N01,2012-12-04 09:36:30.0,1354644666,PC041783.JPG, ,"british+columbia,canada,epl1jpeg,olympusepl1,rolandtanglaophoto",-123.074989,49.277465,http://farm9.staticflickr.com/8064/8244214595_7370a7568e.jpg
49456329@N02,2012-12-04 14:36:56.0,1354653416,Vintage+Forest+Green+Fiesta+Dishes,In+1950%2C+Homer+Laughlin+changed+the+green+in+their+Fiesta+dinnerware+line+of+dishes+to+%3Ca+href%3D%22http%3A%2F%2Fwww.texascooking.com%2Ffiestaware%2Fvintage-forest-green-fiestaware.htm%22+target%3D%22_blank%22+rel%3D%22nofollow%22%3EForest+Green%3C%2Fa%3E%2C+a+deeper+shade+than+the+original+Vintage+Green.++Pictured+here+are+a+luncheon+plate%2C+dessert+plate%2C+and+cup+and++saucer.,"dishes,forest+green+fiesta,plates",-97.779468,30.232689,http://farm9.staticflickr.com/8337/8244563575_43de2e4870.jpg
76063740@N05,2012-12-04 14:45:03.0,1354826731,P1010511, , ,-123.553492,48.113822,http://farm9.staticflickr.com/8210/8249910605_36c8b9f30e.jpg
84531937@N00,2012-12-04 15:47:17.0,1354664837,In+SF%2C+wearing+a+Cubs+jacket+is+an+offense+punishable+by+law., ,"instagram+app,iphoneography,square,square+format",-122.400907,37.789821,http://farm9.staticflickr.com/8339/8246066624_64626c1a1f.jpg
45188095@N05,2012-12-04 08:30:03.0,1354638603,Sai+de+mim+gordura+%21+XO+xo++pollo+gordo+%23diet+%23maromba+%23eatclean+%23workout+%23pollo, ,"instagram+app,iphoneography,lo-fi,square,square+format",-73.61241,40.657388,http://farm9.staticflickr.com/8343/8243965383_fb2cc922c8.jpg
49258007@N03,2012-12-04 13:09:17.0,1354725661,Are+we+headed+for+a+%E2%80%9Cfood+cliff%E2%80%9D%3F+Josette+Sheeran+presented+at+the+22nd+Annual+Martin+J.+Forman+Memorial+Lecture,By+now%2C+most+Americans+have+heard+of+the+pending+%E2%80%9Cfiscal+cliff%2C%E2%80%9D+but+have+they+heard+of+the+%E2%80%9Cfood+cliff%3F%E2%80%9D+According+to+Josette+Sheeran%2C+Vice-Chairman+of+the+World+Economic+Forum+%28WEF%29+and+former+Executive+Director+of+the+World+Food+Programme+%28WFP%29%2C+falling+off+this+precipice+could+have+even+more+dire+and+far-reaching+consequences+than+America%E2%80%99s+financial+woes%2C+and+would+be+felt+throughout+the+world+for+generations+to+come.%0A%0ASheeran+delivered+her+remarks+during+the+Annual+Martin+J.+Forman+Lecture+this+past+Tuesday+at+IFPRI%E2%80%99s+Washington%2C+DC+office.+The+lecture+series%2C+now+in+its+22nd+year%2C+honors+the+former+Head+of+USAID%E2%80%99s+Office+of+Nutrition+for+his+lasting+contribution+to+international+nutrition+research+and+advocacy.%0A%0ARead+the+blog+story%3A+%3Ca+href%3D%22http%3A%2F%2Fwww.ifpri.org%2Fblog%2Fare-we-headed-food-cliff%22+rel%3D%22nofollow%22%3Ewww.ifpri.org%2Fblog%2Fare-we-headed-food-cliff%3C%2Fa%3E%0A%0APhoto+credit%3A+%C2%A9+2012+J.+Heard%2FIFPRI,"forman+lecture,hunger,ifpri,josette+sheeran,malnutrition,nutrition,orld+economic+forum,policy+seminar,public-private+partnerships,shenggen+fan,world+food+programme",-77.046345,38.902904,http://farm9.staticflickr.com/8344/8246744083_f2bccc8c12.jpg
72689607@N00,2012-12-04 14:18:42.0,1354666676,Cannon+Mountain+009, ,"1960,argus+model+k,cannon+mountain,franconia,kodachrome,nh",-71.698396,44.156446,http://farm9.staticflickr.com/8483/8246123738_503ab3405d.jpg
35034347371@N01,2012-12-04 15:37:19.0,1354666524,2012-12-04-2677, ,vancouver,-123.071928,49.256533,http://farm9.staticflickr.com/8481/8245052203_03e85fb46e.jpg
