user_id,time,upload_time,title,description,tag,longitute,latitute,url
27983123@N00,2012-12-07 01:06:41.0,1354927778,Sizzling+Seafood+%40+Thai+Phooket,Yesterday%27s+dinner+%28via+Foodspotting%29,"foodspotting,sizzling+seafood,thai+phooket",-86.769805,36.169988,http://farm9.staticflickr.com/8344/8253915804_6ce6f8df27.jpg
9062441@N02,2012-12-07 01:18:49.0,1355421376,Falcated+Duck+-+Male+-+0199,As+the+Falcated+Duck+approached+the+viewing+platform+he+created+a+bit+of+a+bow+wave.+fortunately+the+V1+autofocus+was+able+to+track+him%2C+as+manual+focus+would+have+been+a+challenge+here.,"anas+falcata,colusa+wildlife+refuge,falcated+duck,male",-122.045338,39.18851,http://farm9.staticflickr.com/8071/8270475054_81d21f9e25.jpg
32370233@N05,2012-12-07 03:11:34.0,1354917102,Employee+Service+Awards+2012+12072012+056,City+Manager+Bill+Bruton+honored+retirees%2C+employees+who+have+served+Marietta+for+a+combined+total+of+1%2C801+years+and+employees+of+the+year+at+a+City+Hall+ceremony+Dec.+7%2C+2012.%0A%0AThis+city+of+Marietta+photograph+is+being+made+available+for+publication+by+news+organizations+and%2For+for+personal+use+printing+by+the+subject%28s%29+of+the+photograph.+The+photograph+may+not+be+manipulated+in+any+way+and+may+not+be+used+in+commercial+or+political+materials%2C+advertisements%2C+e-mails%2C+products+or+promotions+that+in+any+way+suggests+approval+or+endorsement+of+the+city+of+Marietta%2C+its+elected+officials+or+staff.+Publication+of+this+photograph+must+include+a+credit%3A+%22Photo+courtesy+of+the+city+of+Marietta.%22, ,-84.54676,33.953239,http://farm9.staticflickr.com/8487/8253607618_8ede6897a8.jpg
54827890@N00,2012-12-07 08:26:06.0,1354886766,Lesson+learned+-+never+show+off+a+holiday+manicure+-+Result%3A+Break+a+nail+getting+dressed+for+work+and+have+to+cut+ALL+the+nails+back+by+HALF+-+Up+side%3A+I+am+back+to+faster+typing%21+%3B-%29,%3Ca+href%3D%22http%3A%2F%2Fposterous.com%22+rel%3D%22nofollow%22%3EPosted+via+email%3C%2Fa%3E+from+%3Ca+href%3D%22http%3A%2F%2Ftekkbabe859.posterous.com%2Flesson-learned-never-show-off-a-holiday-manic%22+rel%3D%22nofollow%22%3Etekkbabe859%27s+posterous%3C%2Fa%3E,"blondebetweenthemountains,tekkbabe859",-83.702474,41.714092,http://farm9.staticflickr.com/8339/8251487027_45930c00b9.jpg
21202718@N00,2012-12-07 09:43:14.0,1355031156,American+Avocets+%28Recurvirostra+americana%29,Napa+River+Bay+Trail+...+American+Canyon,"american+avocet,napa+river+bay+trail",-122.2862,38.179505,http://farm9.staticflickr.com/8059/8257081142_5b80fd0f89.jpg
59392555@N00,2012-12-07 12:02:55.0,1356178219,Matthew, ,"2012,christmas,matthew,tree",-122.718658,47.729509,http://farm9.staticflickr.com/8498/8295965781_78535dcc8c.jpg
18353284@N00,2012-12-07 14:40:03.0,1378143340,Monterey+Bay, ,monterey,-121.901665,36.618668,http://farm4.staticflickr.com/3829/9654165979_f704bf799f.jpg
44298386@N00,2012-12-07 15:45:00.0,1354928719,Pittsboro%2C+NC+12+2012,Flying+pigs+at+the+French+Connection+%28don%27t+miss+that+store%21%21%29,"andrea,anki,bynum,carolina,connection,french,friends,happy,local,nc,north,pittsboro,schwartz,store,visit,winter",-79.177624,35.72246,http://farm9.staticflickr.com/8344/8252866703_1a6dc52104.jpg
59881822@N00,2012-12-07 16:26:51.0,1357645582,Lonely+Chimpanzee,Honolulu+Zoo%0AHawaii%0A07-Dic-2012,honolulu+zoo,-157.818764,21.270849,http://farm9.staticflickr.com/8074/8361318572_537b64e328.jpg
37007874@N00,2012-12-07 18:21:15.0,1354918642,Rbryce, ,"mozilla,portrait,raw,san+francisco",-122.389254,37.789302,http://farm9.staticflickr.com/8065/8253658990_6f7b5a64a8.jpg
