user_id,time,upload_time,title,description,tag,longitute,latitute,url
7327243@N05,2003-09-26 13:13:47.0,1223814041,i290md,If+Picasso+was+in+charge+of+designing+the+Interstate+highway+shields%2C+he%27d+come+up+with+something+similar+to+this.++This+is+found+off+NY+425+in+Tonawanda.,"bridge,buffalo,highway,new+york,new+york+state,niagara,road,route,shield,sign,tonawanda,upstate,western+new+york",-78.85982,43.022219,http://farm4.staticflickr.com/3206/2934434964_97586ba63a.jpg
7327243@N05,2003-09-27 18:23:56.0,1225448926,Picture+248, ,"abandoned,accident,centralia,mine,pennsylvania",-76.341054,40.804421,http://farm4.staticflickr.com/3270/2989055554_b99b9a9677.jpg
7327243@N05,2003-11-30 10:47:29.0,1225845027,Picture+314, ,"columbia,copake+falls,dutchess,harlem+valley,harlem+valley+rail+trail,new+york,rail+trail,upstate",-73.520003,42.120715,http://farm4.staticflickr.com/3222/3004287602_ceb688614a.jpg
7327243@N05,2004-07-03 11:16:57.0,1222739167,Picture+036,Rochester%2C+New+York,"bridge,drawbridge,genesee,high+falls,new+york,new+york+state,rochester,waterfall,western+new+york",-77.609782,43.152647,http://farm4.staticflickr.com/3253/2900811712_5d35c4c6a8.jpg
7327243@N05,2004-07-11 08:27:21.0,1226059023,salmon_falls,Salmon+Falls%2C+near+Orwell%2C+New+York,"central+new+york,falls,new+york,new+york+state,oswego,oswego+county,salmon+falls,tug+hill+plateau,upstate,waterfall",-75.940074,43.547774,http://farm4.staticflickr.com/3035/3009557989_a48fd59c5c.jpg
7327243@N05,2004-07-24 15:41:04.0,1217554890,Picture+103, ,"1000+islands,a+bay,alex+bay,alexandria+bay,boldt,boldt+castle,heart+island,new+york,new+york+state,st+lawrence+river,thousand+islands",-75.922522,44.344606,http://farm4.staticflickr.com/3076/2720617611_190e944148.jpg
7327243@N05,2004-07-24 15:41:53.0,1217554893,Picture+104, ,"1000+islands,a+bay,alex+bay,alexandria+bay,boldt,boldt+castle,heart+island,new+york,new+york+state,st+lawrence+river,thousand+islands",-75.922522,44.344606,http://farm4.staticflickr.com/3249/2720617687_ef81f661ee.jpg
7327243@N05,2004-07-24 16:15:00.0,1217554948,Picture+117, ,"1000+islands,a+bay,alex+bay,alexandria+bay,boldt,boldt+castle,heart+island,new+york,new+york+state,st+lawrence+river,thousand+islands",-75.922522,44.344606,http://farm4.staticflickr.com/3009/2721444618_90295d5b12.jpg
7327243@N05,2004-07-25 11:34:31.0,1217589984,Picture+159, ,"battlefield,lake+ontario,new+york,new+york+state,sackets,sackets+harbor,upstate,war+of+1812",-76.125565,43.949481,http://farm4.staticflickr.com/3049/2721579447_c00dd8a169.jpg
7327243@N05,2004-10-16 15:20:41.0,1225449489,Picture+139,M3367S-4504,"abandoned,breezewood,freeway,highway,pennsylvania,pennsylvania+turnpike,road,toll,toll+road,tunnel,turnpike",-78.23081,39.999281,http://farm4.staticflickr.com/3049/2989065858_2cf4a63f7f.jpg
7327243@N05,2004-10-16 16:03:49.0,1225449495,Picture+146,M3367S-4504,"abandoned,breezewood,freeway,highway,pennsylvania,pennsylvania+turnpike,road,toll,toll+road,tunnel,turnpike",-78.23081,39.999281,http://farm4.staticflickr.com/3072/2989065988_7ab1da87fc.jpg
7327243@N05,2004-11-06 15:44:14.0,1222740879,Picture+171,M3367S-4504,"cabin,schoharie,upstate",-74.658145,42.533887,http://farm4.staticflickr.com/3171/2900045903_9be7d538b6.jpg
7327243@N05,2004-11-21 08:29:00.0,1226245699,brick11,M3367S-4504,"bridge,canal,erie+canal,mohawk+river,new+york,saratoga,tugboat,upstate,waterford",-73.680152,42.788357,http://farm4.staticflickr.com/3008/3016129228_e91d3d9904.jpg
7327243@N05,2004-11-21 08:30:21.0,1226245665,br1waterford,M3367S-4504,"bridge,canal,erie+canal,mohawk+river,new+york,saratoga,tugboat,upstate,waterford",-73.680152,42.788357,http://farm4.staticflickr.com/3026/3016127710_20d062592a.jpg
7327243@N05,2004-12-19 13:41:05.0,1224069313,eagle3cov,Eagleville+Covered+Bridge.,"bridge,covered+bridge,eagleville,eagleville+covered+bridge,new+york,shushan,upstate,washington+county",-73.31284,43.083495,http://farm4.staticflickr.com/3249/2943512549_365110409c.jpg
7327243@N05,2004-12-19 16:45:48.0,1226245954,lock4sign,M3367S-4504,"bridge,canal,erie+canal,flight+of+locks,mohawk+river,new+york,saratoga,upstate,waterford",-73.680152,42.788357,http://farm4.staticflickr.com/3199/3016141094_a1abc69338.jpg
7327243@N05,2005-02-27 12:38:54.0,1226246058,Picture+024,M3367S-4504,"bridge,canal,erie+canal,flight+of+locks,mohawk+river,new+york,saratoga,upstate,waterford",-73.680152,42.788357,http://farm4.staticflickr.com/3277/3015310801_8637a95601.jpg
7327243@N05,2005-02-27 12:58:30.0,1226246068,Picture+036,M3367S-4504,"bridge,canal,erie+canal,flight+of+locks,mohawk+river,new+york,saratoga,upstate,waterford",-73.680152,42.788357,http://farm4.staticflickr.com/3007/3016146334_a0254baa78.jpg
7327243@N05,2005-03-27 08:50:39.0,1223094827,Picture+044,M3367S-4504,"cohoes,erie+canal,hudson+river,mohawk+river,new+york,peebles+island,revolutionary+war,saratoga,upstate,waterford",-73.680539,42.785889,http://farm4.staticflickr.com/3085/2910643087_514816f1c7.jpg
7327243@N05,2005-05-15 18:06:40.0,1223430871,S3010740,Birthplace+of+the+United+States+Navy+historical+marker+-+Whitehall%2C+New+York.,"canal,champlain,champlain+canal,new+york,upstate,waterford,whitehall",-73.402018,43.555546,http://farm4.staticflickr.com/3089/2922643487_2a5f7c34c7.jpg
7327243@N05,2005-08-06 13:12:05.0,1226540869,mohawk+047,M3367S-4504,"bridge,bridge+charlemont+berkshires+mohawk,covered,covered+bridge+bissell,massachusetts,new+england,road,trail",-72.868945,42.631767,http://farm4.staticflickr.com/3243/3026515796_38f6b1a267.jpg
7327243@N05,2005-08-14 07:56:47.0,1230466294,081405+061,M3367S-4504,"american+revolution,battle,bennington,john+stark,monument,new+england,obelisk,revolutionary+war,tower,vermont",-73.215744,42.889265,http://farm4.staticflickr.com/3202/3144064366_f1a2615473.jpg
7327243@N05,2005-10-22 17:18:42.0,1223158340,102305+302,M3367S-4504,"adirondacks,lake,mountain,new+york,new+york+state,upstate",-74.42556,43.974479,http://farm4.staticflickr.com/3158/2913396808_207a1fcd92.jpg
7327243@N05,2006-03-24 04:38:47.0,1223812499,032606+658,M3367S-4504,"cape+ann,conant,gloucester,massachusetts,massachusetts+bay+colony,new+england,settlers",-70.677945,42.604147,http://farm4.staticflickr.com/3030/2933533777_54ea2ea239.jpg
