user_id,time,upload_time,title,description,tag,longitute,latitute,url
44124466908@N01,2004-08-07 11:36:54.0,1092596879,Taking+a+picture+of+the+Bean+%28w%2Fo+a+tripod%29+in+Millenium+Park,I%27m+a+bit+distorted+here+from+the+curve+of+the+reflective+statue.,"bean,chicago,cloudgate,gehry,millenium+park,mirror,reflection,self-portrait,steve+rhodes",-87.623353,41.882726,http://farm1.staticflickr.com/1/192986_a976acfba8.jpg
44124466908@N01,2004-08-09 13:38:31.0,1092592610,IMG_4724, ,"chicago,gehry",-87.620971,41.882714,http://farm1.staticflickr.com/1/192666_368ed57461.jpg
44124466908@N01,2004-09-11 16:26:35.0,1095374393,cleaning+up, ,"concert,music,powertopeaceful,protest,spearhead",-122.494264,37.767695,http://farm1.staticflickr.com/1/462326_4c6f9a06dc.jpg
44124466908@N01,2004-12-18 15:29:10.0,1104381197,Save+a+cultural+treasure,%3Ca+href%3D%22http%3A%2F%2Fduboce.net%2Fcastro%22%3ESave+the+Castro+Protest%3C%2Fa%3E,"activism,castro,movies,protest,sanfrancisco",-122.434832,37.762152,http://farm1.staticflickr.com/2/2676526_224e543262.jpg
44124466908@N01,2005-01-15 17:22:07.0,1106028708,Green+books,More+photos+and+info+on+Chris+Cobb%27s+art+installation%2C%22There+Is+Nothing+Wrong+In+The+World%2C%22+at+Adobe+in+the+%3Ca+href%3D%22http%3A%2F%2Fflickr.com%2Fgroups%2F96822943%40N00%22%3ERainbow+of+Books+group%3C%2Fa%3E.++++Cobb+also+has+%3Ca+href%3D%22http%3A%2F%2Fflickr.com%2Fgroups_topic.gne%3Fid%3D10552%22%3Ean+update%3C%2Fa%3E+that+the+installation+will+remain+there+until+Jan.+15%2C+2005+plus+some+media+links.,"adobe+books,art,books,chriscobb,colors,mission,nothingwrong,sanfrancisco",-122.42324,37.764823,http://farm1.staticflickr.com/3/3492361_d4efdafc6d.jpg
44124466908@N01,2005-03-11 19:40:55.0,1110701118,Spencer+Beebe+talking+about+biomimicry,%3Ca+href%3D%22http%3A%2F%2Fwww.ecotrust.org%2Fnews%2Funconventional_1-12-04.html%22+rel%3D%22nofollow%22%3ESpencer+Beebe%3C%2Fa%3E+of+%3Ca+href%3D%22http%3A%2F%2Fwww.ecotrust.org%22+rel%3D%22nofollow%22%3EEcotrust%3C%2Fa%3E+++++%0D%0Aspeaking+on++Very+Long-term+Very+Large-scale+Biomimicry+at+a+%3Ca+href%3D%22http%3A%2F%2Flongnow.org%22+rel%3D%22nofollow%22%3ELong+Now%3C%2Fa%3E+seminar+in+San+Francisco.+++Audio+of+the+talk+will+be+%3Ca+href%3D%22http%3A%2F%2Fseminars.longnow.org%22+rel%3D%22nofollow%22%3Earchived%3C%2Fa%3E.%0D%0A%0D%0APhil+Wolff+also+has+%3Ca+href%3D%22http%3A%2F%2Fflickr.com%2Fphotos%2Fphilwolff%2Fsets%2F158629%22%3Ephotographs%3C%2Fa%3E%0D%0Aand+he+started+a+%3Ca+href%3D%22http%3A%2F%2Fflickr.com%2Fgroups%2Flongnow%22%3ELong+Now+group%3C%2Fa%3E.,"biomimicry,ecotrust,environment,green,longnow,nature",-122.431404,37.807919,http://farm1.staticflickr.com/6/6418315_50b5a1a168.jpg
44124466908@N01,2005-03-11 20:18:40.0,1110626878,Spencer+Beebe+on+natural+forest+management,There+is+only+spot+logging+rather+than+the+previous+clear+cutting+before+the+natural+economic+development.%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.ecotrust.org%2Fnews%2Funconventional_1-12-04.html%22+rel%3D%22nofollow%22%3ESpencer+Beebe%3C%2Fa%3E+of+%3Ca+href%3D%22http%3A%2F%2Fwww.ecotrust.org%22+rel%3D%22nofollow%22%3EEcotrust%3C%2Fa%3E+++++%0Aspeaking+on+Very+Long-term+Very+Large-scale+Biomimicry+at+a+%3Ca+href%3D%22http%3A%2F%2Flongnow.org%22+rel%3D%22nofollow%22%3ELong+Now%3C%2Fa%3E+seminar+in+San+Francisco.+++Audio+of+the+talk+will+be+%3Ca+href%3D%22http%3A%2F%2Fseminars.longnow.org%22+rel%3D%22nofollow%22%3Earchived%3C%2Fa%3E.,"ecotrust,environment,green,longnow",-122.431404,37.807919,http://farm1.staticflickr.com/6/6359332_a2c32fe3c0.jpg
44124466908@N01,2005-04-01 13:50:43.0,1112429282,Listening+to+Bishop+Joey, ,"aprilfools,costumes,fun,humor,parade,politics,pranks,protest,sanfrancisco,st.+stupid%27s+day+parade,ststupid,ststupidsday,stupid",-122.403526,37.792797,http://farm1.staticflickr.com/4/8176013_afc55b528f.jpg
44124466908@N01,2005-04-01 14:16:58.0,1112467647,St.+Stupid%27s+Day, ,"aprilfools,costumes,ferry+building,fun,humor,parade,pranks,san+francisco,st.+stupids+day+parade,ststupid,stupid",-122.394411,37.795288,http://farm1.staticflickr.com/8/8218148_19ce1f7382.jpg
44124466908@N01,2005-04-29 18:05:13.0,1114927289,Joan+Allen+at+the+Castro, ,"film,joanallen,movies,sallypotter,sanfrancisco,sfiff,yes,yes+film",-122.434832,37.762152,http://farm1.staticflickr.com/6/11721013_5ee4414023.jpg
44124466908@N01,2005-09-18 01:03:37.0,1127374133,Bob+Dylan, ,"bob+dylan,documentary,dylan,music,pbs,roxie,san+francisco,scorsese,valencia",-122.422454,37.76482,http://farm1.staticflickr.com/27/45524620_70f03bc0b3.jpg
44124466908@N01,2005-09-26 04:16:24.0,1127991624,Sparrow, ,"books,modern+times,new+yorker,poet,poetry,san+francisco,sparrow",-122.421257,37.758689,http://farm1.staticflickr.com/29/47675500_482c48635d.jpg
44124466908@N01,2005-09-26 04:21:27.0,1127991816,DSC_0062.JPG, ,"books,modern+times,new+yorker,poet,poetry,san+francisco,sparrow",-122.421257,37.758689,http://farm1.staticflickr.com/24/47675769_dd3f091aa3.jpg
44124466908@N01,2005-09-26 05:12:36.0,1128011133,Sparrow+in+the+window+at+Modern+Times, , ,-122.421257,37.758689,http://farm1.staticflickr.com/33/47742908_f0718228f2.jpg
44124466908@N01,2005-09-27 04:09:34.0,1128011923,Cody%27s, ,"books,bookstore,cody%27s,san+francisco",-122.406188,37.785816,http://farm1.staticflickr.com/30/47745952_fdb1b29b07.jpg
44124466908@N01,2005-11-20 02:25:31.0,1132566030,About+to+jump+off+a+cracked+rock+at+night, ,"andy+goldsworthy,art,de+young,earthquake,goldsworthy,rocks,san+francisco,sculpture,stone",-122.468258,37.771647,http://farm1.staticflickr.com/26/65449462_3e40aae077.jpg
44124466908@N01,2005-11-20 02:27:37.0,1132564787,Andy+Goldsworthy%27s+work++at+the+De+Young, ,"andy+goldsworthy,art,de+young,earthquake,goldsworthy,rocks,san+francisco,sculpture,stone",-122.468258,37.771647,http://farm1.staticflickr.com/26/65445518_cc763c529e.jpg
44124466908@N01,2006-01-16 04:18:19.0,1137576091,At+the+David+Foster+Wallace+reading, ,"books,booksmith,david+foster+wallace,dfw,haight,lit,reading,san+francisco",-122.446136,37.769138,http://farm1.staticflickr.com/39/88149067_1f98256325.jpg
44124466908@N01,2006-02-09 03:16:11.0,1142211562,Women+of+the+Beat+Generation,%3Ca+href%3D%22http%3A%2F%2Fsfpl.org%2Fnews%2Fontheroad.htm%22%3Esfpl.org%2Fnews%2Fontheroad.htm%3C%2Fa%3E, ,-122.416534,37.778781,http://farm1.staticflickr.com/36/111650848_823d4e4f82.jpg
44124466908@N01,2006-02-09 03:41:59.0,1142211199,ruth+weiss+at+Women+of+the+Beat+Generation,%3Ca+href%3D%22http%3A%2F%2Fsfpl.org%2Fnews%2Fontheroad.htm%22%3Esfpl.org%2Fnews%2Fontheroad.htm%3C%2Fa%3E,ruth+weiss,-122.416534,37.778781,http://farm1.staticflickr.com/19/111647481_09d1587922.jpg
44124466908@N01,2006-02-13 05:04:19.0,1140687718,Jennifer+Traig,%3Ca+href%3D%22http%3A%2F%2Fjennifertraig.typepad.com%22%3Ejennifertraig.typepad.com%3C%2Fa%3E,"jennifer+traig,jenny+traig,makeout+room,mission,political,progressive,progressive+reading+series,red,san+francisco",-122.419273,37.755405,http://farm1.staticflickr.com/32/103355993_a2ecb52de8.jpg
44124466908@N01,2006-03-14 04:47:55.0,1142443635,On+the+Road+manuscript,On+display+through+Sunday%2C+March+19th%0A%0A%3Ca+href%3D%22http%3A%2F%2Fsfpl.lib.ca.us%2Fnews%2Fontheroad.htm%22%3Esfpl.lib.ca.us%2Fnews%2Fontheroad.htm%3C%2Fa%3E%0A%0AMore+places+On+the+Road+will+travel%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.jackkerouac.com%2Fabout%2Fontheroad.htm%22%3Ewww.jackkerouac.com%2Fabout%2Fontheroad.htm%3C%2Fa%3E%0A%0AFor+more+on+the+controversy+over+photographing+this%2C+see+what+Thomas+Hawk+has+photographed+and+written%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.flickr.com%2Fphotos%2F51035555243%40N01%2F106693582%2F%22%3Ewww.flickr.com%2Fphotos%2F51035555243%40N01%2F106693582%2F%3C%2Fa%3E,"beat,beats,books,commons,fair+use,manuscript,on+the+road,san+francisoco,scroll,sfpl",-122.416534,37.778781,http://farm1.staticflickr.com/34/112935724_39ba6d1347.jpg
44124466908@N01,2006-03-15 04:40:25.0,1142497677,%22...he+went+on+his+side%2C+pissing+all+over+himself.%22+-+On+the+Road,An+overlapping+image%0D%0A%0D%0A%3Ca+href%3D%22http%3A%2F%2Fflickr.com%2Fphotos%2Fari%2F112936416%2F%22%3Eflickr.com%2Fphotos%2Fari%2F112936416%2F%3C%2Fa%3E%0D%0A%0D%0AOn+display+through+Sunday%2C+March+19th%0D%0A%0D%0A%3Ca+href%3D%22http%3A%2F%2Fsfpl.lib.ca.us%2Fnews%2Fontheroad.htm%22%3Esfpl.lib.ca.us%2Fnews%2Fontheroad.htm%3C%2Fa%3E%0D%0A%0D%0AMore+places+On+the+Road+will+travel%0D%0A%0D%0A%3Ca+href%3D%22http%3A%2F%2Fwww.jackkerouac.com%2Fabout%2Fontheroad.htm%22%3Ewww.jackkerouac.com%2Fabout%2Fontheroad.htm%3C%2Fa%3E%0D%0A%0D%0AFor+more+on+the+controversy+over+photographing+this%2C+see+what+Thomas+Hawk+has+photographed+and+written%0D%0A%0D%0A%3Ca+href%3D%22http%3A%2F%2Fwww.flickr.com%2Fphotos%2F51035555243%40N01%2F106693582%2F%22%3Ewww.flickr.com%2Fphotos%2F51035555243%40N01%2F106693582%2F%3C%2Fa%3E,"beats,commons,exhibit,fair+use,jack+kerouac,kerouac,manuscript,on+the+road,san+francisco,scroll,sfpl",-122.416534,37.778781,http://farm1.staticflickr.com/41/113223914_8b3d92c64e.jpg
44124466908@N01,2006-03-15 04:46:14.0,1142497276,On+the+Same+Page+and+On+the+Road,On+display+through+Sunday%2C+March+19th%0D%0A%0D%0A%3Ca+href%3D%22http%3A%2F%2Fsfpl.lib.ca.us%2Fnews%2Fontheroad.htm%22%3Esfpl.lib.ca.us%2Fnews%2Fontheroad.htm%3C%2Fa%3E%0D%0A%0D%0AMore+places+On+the+Road+will+travel%0D%0A%0D%0A%3Ca+href%3D%22http%3A%2F%2Fwww.jackkerouac.com%2Fabout%2Fontheroad.htm%22%3Ewww.jackkerouac.com%2Fabout%2Fontheroad.htm%3C%2Fa%3E%0D%0A%0D%0AFor+more+on+the+controversy+over+photographing+this%2C+see+what+Thomas+Hawk+has+photographed+and+written%0D%0A%0D%0A%3Ca+href%3D%22http%3A%2F%2Fwww.flickr.com%2Fphotos%2F51035555243%40N01%2F106693582%2F%22%3Ewww.flickr.com%2Fphotos%2F51035555243%40N01%2F106693582%2F%3C%2Fa%3E,"beats,commons,exhibit,fair+use,jack+kerouac,kerouac,manuscript,on+the+road,on+the+same+page,san+francisco,scroll,sfpl",-122.416534,37.778781,http://farm1.staticflickr.com/42/113222436_ce38374705.jpg
44124466908@N01,2006-03-16 06:42:35.0,1142614283,opening+night+of+SFIAAFF,%3Ca+href%3D%22http%3A%2F%2Fwww.asianamericanfilmfestival.org%22%3Ewww.asianamericanfilmfestival.org%3C%2Fa%3E%0D%0A%0D%0A%3Ca+href%3D%22http%3A%2F%2Fwww.americanesethemovie.com%22%3Ewww.americanesethemovie.com%3C%2Fa%3E%0D%0A%0D%0AThere+will+be+a+panel+on+the+film+Saturday+afternoon%0D%0A%0D%0A%3Ca+href%3D%22http%3A%2F%2Fwww.asianamericanfilmfestival.org%2Fevents%2Famericanese_panel.php%22%3Ewww.asianamericanfilmfestival.org%2Fevents%2Famericanese_pane...%3C%2Fa%3E,"american+knees,americanese,castro,film,movies,san+francisco,san+francisco+internatioanl+asian+american+film+festival,sfiaaff,sfiaaff2006",-122.434832,37.762152,http://farm1.staticflickr.com/48/113765523_ade2c417c7.jpg
44124466908@N01,2006-04-05 22:05:13.0,1144401438,The+boos+were+for+walking+Bonds, ,"at%26t+park,barry,barry+bonds,baseball,bonds,giants,opening+day,pacbell+park,san+francisco,sbc+park,sfgiants",-122.389862,37.77833,http://farm1.staticflickr.com/50/124609307_9e3da3ef9d.jpg
44124466908@N01,2006-04-20 02:56:50.0,1145619531,TV5, ,"film,movies,san+francisco,sfiff,sfiff06,sfiff2006",-122.434832,37.762152,http://farm1.staticflickr.com/51/132333187_3ac7157bd7.jpg
44124466908@N01,2006-04-20 03:00:27.0,1145619779,Greetings,%3Ca+href%3D%22http%3A%2F%2Ffest06.sffs.org%22%3Efest06.sffs.org%3C%2Fa%3E,"film,movies,san+francisco,sfiff,sfiff06,sfiff2006",-122.434832,37.762152,http://farm1.staticflickr.com/46/132334206_81410b4477.jpg
44124466908@N01,2006-04-20 03:39:42.0,1145620121,reporter,he+may+have+been+covering+the+mayor+of+paris+since+I++think+he+left+right+after+the+intros.%0A%0A%3Ca+href%3D%22http%3A%2F%2Ffest06.sffs.org%22%3Efest06.sffs.org%3C%2Fa%3E,"film,movies,san+francisco,sfiff,sfiff06,sfiff2006",-122.434832,37.762152,http://farm1.staticflickr.com/47/132335708_49e5d7deba.jpg
44124466908@N01,2006-04-27 05:42:52.0,1146246864,Crash+on+Castro+St.,%3Ca+href%3D%22http%3A%2F%2Fsfgate.com%2Fcgi-bin%2Farticle.cgi%3Ff%3D%2Fc%2Fa%2F2006%2F04%2F27%2FMNGPNIH1VV3.DTL%22%3Esfgate.com%2Fcgi-bin%2Farticle.cgi%3Ff%3D%2Fc%2Fa%2F2006%2F04%2F27%2FMNGPNIH1...%3C%2Fa%3E,"accident,car,castro,crash,explosion,san+francisco",-122.435041,37.761945,http://farm1.staticflickr.com/49/136485912_83106deb9d.jpg
44124466908@N01,2006-04-27 08:02:49.0,1146249548,Crash+on+Castro+St., ,"accident,car,castro,crash,explosion,san+francisco",-122.435041,37.761945,http://farm1.staticflickr.com/45/136503877_9c1c3cfdd0.jpg
44124466908@N01,2006-04-28 04:05:23.0,1146414666,From+a+clip+of+Ed+Harris+in+History+of+Violence, ,"acting,castro,ed+harris,festival,film,film+festival,movies,san+francisco,sfiff,sfiff06,sfiff2006",-122.434832,37.762152,http://farm1.staticflickr.com/54/137544689_6eceec813c.jpg
44124466908@N01,2006-05-04 03:07:59.0,1150387073,Lily+Tomlin, ,"castro,film,lily+tomlin,movies,sfiff,sfiff06,sfiff2006",-122.434832,37.762152,http://farm1.staticflickr.com/59/167743294_077f6f9920.jpg
44124466908@N01,2006-05-19 04:57:30.0,1148148490,Roxie,%3Ca+href%3D%22http%3A%2F%2Froxie.com%22%3Eroxie.com%3C%2Fa%3E,"docfest,documentaries,film,letters,mission,movies,neon,o,r,roxie,san+francisco,sign",-122.422454,37.76482,http://farm1.staticflickr.com/37/149902476_59c1a0d7b9.jpg
44124466908@N01,2006-05-23 20:34:42.0,1148626811,Tell+AT%26T,%3Ca+href%3D%22http%3A%2F%2Fwww.eff.org%2Flegal%2Fcases%2Fatt%2F%22%3Ewww.eff.org%2Flegal%2Fcases%2Fatt%2F%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.saveaccess.org%22%3Ewww.saveaccess.org%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.workingforchange.com%2Factivism%2Fpetition.cfm%3Fitemid%3D20856%26ms%3DACLUhd%22%3Ewww.workingforchange.com%2Factivism%2Fpetition.cfm%3Fitemid%3D208...%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.media-alliance.org%22%3Ewww.media-alliance.org%3C%2Fa%3E%0A%0AFormer+AT%26T+employee+Mark+Klein%27s+statement%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.wired.com%2Fnews%2Ftechnology%2F0%2C70944-0.html%22%3Ewww.wired.com%2Fnews%2Ftechnology%2F0%2C70944-0.html%3C%2Fa%3E,"at%26t,baseball,day+of+outrage,giants,nsa,protest,san+francisco,spying",-122.391021,37.778092,http://farm1.staticflickr.com/51/153476361_02630b8b85.jpg
44124466908@N01,2006-05-29 02:06:46.0,1149070951,Thank+you, ,"1981,2006,aids,castro,history,san+francisco",-122.434902,37.76074,http://farm1.staticflickr.com/65/157104595_3a86dbb465.jpg
44124466908@N01,2006-05-29 02:09:32.0,1149070754,promise+to+remember, ,"1981,2006,aids,castro,history,san+francisco",-122.434902,37.76074,http://farm1.staticflickr.com/62/157103354_05398de03a.jpg
44124466908@N01,2006-06-12 20:19:00.0,1150169817,Stephen+%26+Markos,at+a+litpac+fundraiser+for+Jerry+%0A%0A%3Ca+href%3D%22http%3A%2F%2Flitpac.org%22%3Elitpac.org%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fstephenelliott.com%22%3Estephenelliott.com%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fdailykos.com%22%3Edailykos.com%3C%2Fa%3E,"cameraphone,mobile,moblog,treo,treo700p,vloggercon,vloggercon06,vloggercon2006,vlogging,vlogs",-122.419273,37.755405,http://farm1.staticflickr.com/49/166200387_784105fc70.jpg
44124466908@N01,2006-06-12 20:37:38.0,1150173014,Jerry+McNerney,running+against+Richard+Pombo.%0A%0AThe+Progressive+Reading+Series+raised+money+for+him%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.jerrymcnerney.org%22%3Ewww.jerrymcnerney.org%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Flitpac.org%22%3Elitpac.org%3C%2Fa%3E,"2006,cameraphone,campaign,congress,democrats,jerry+mcnerney,litpac,mobile,moblog,politics,progressive+reading+series,richard+pombo,treo,treo700p,vloggercon,vloggercon06,vloggercon2006",-122.419273,37.755405,http://farm1.staticflickr.com/74/166234188_716a4bc763.jpg
44124466908@N01,2006-06-19 20:04:51.0,1150820394,John+Cameron+Mitchell+and+Katherine+Linton,%3Ca+href%3D%22http%3A%2F%2Fwww.followmyvoice.com%22+rel%3D%22nofollow%22%3Ewww.followmyvoice.com%3C%2Fa%3E%0A%0AIt+will+be+on++Sundance+Monday%2C+June+26+%26+Friday%2C+June+30th+and+probably+other+times%0Aduring+the+next+few+years+%28or+whatever+window+it+has%29.%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.sundancechannel.com%2Ffilm%2F%3FixFilmID%3D7135%26rname%3DDOCday%22+rel%3D%22nofollow%22%3Ewww.sundancechannel.com%2Ffilm%2F%3FixFilmID%3D7135%26rname%3DDOCday%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.offrecords.com%2Fwig.html%22+rel%3D%22nofollow%22%3Ewww.offrecords.com%2Fwig.html%3C%2Fa%3E%0A%0A%0AJohn+Cameron+MItchell+will+be+speaking+at+the+POV+conference%0Aon+Thursday+at+4+pm+at+the+Victoria+Theater.++Individual+tickets+are+available+for+his+talk%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.pv2006.org%2F2006%2F06%2Finterviewing_he.html%22+rel%3D%22nofollow%22%3Ewww.pv2006.org%2F2006%2F06%2Finterviewing_he.html%3C%2Fa%3E%0A%0AInterview+with+John+Cameron+Mitchell%0A%0A%3Ca+href%3D%22http%3A%2F%2Ftheeveningclass.blogspot.com%2F2006%2F06%2F2006-frameline-xxxthe-evening-class_17.html%22+rel%3D%22nofollow%22%3Etheeveningclass.blogspot.com%2F2006%2F06%2F2006-frameline-xxxth...%3C%2Fa%3E,"castro,film,frameline,frameline30,hedwig,hedwig+and+the+angry+inch,john+cameron+mitchell,katherine+linton,movies,music,san+francisco,wig+in+a+box",-122.434832,37.762152,http://farm1.staticflickr.com/44/171347517_c0e357b064.jpg
44124466908@N01,2006-07-08 10:49:28.0,1152430676,P1020305.JPG, ,"books,libraries,library,mission+bay,mission+bay+library,san+francisco,sfpl",-122.416534,37.778781,http://farm1.staticflickr.com/72/185322368_8c136ea086.jpg
44124466908@N01,2006-07-08 11:16:17.0,1152689409,P1020366.JPG,%3Ca+href%3D%22http%3A%2F%2Fsfpl.lib.ca.us%2Flibrarylocations%2Fbranches%2Fmissionbay.htm%22+rel%3D%22nofollow%22%3Esfpl.lib.ca.us%2Flibrarylocations%2Fbranches%2Fmissionbay.htm%3C%2Fa%3E, ,-122.416534,37.778781,http://farm1.staticflickr.com/64/187908375_fbf064a9e9.jpg
44124466908@N01,2006-07-10 13:01:09.0,1152864143,Mission+Bay+Library,%3Ca+href%3D%22http%3A%2F%2Fsfpl.lib.ca.us%2Flibrarylocations%2Fbranches%2Fmissionbay.htm%22+rel%3D%22nofollow%22%3Esfpl.lib.ca.us%2Flibrarylocations%2Fbranches%2Fmissionbay.htm%3C%2Fa%3E,"books,library,mission+bay,mission+bay+library,san+francisco,sfpl",-122.416534,37.778781,http://farm1.staticflickr.com/44/189289623_fd2ad8cbe3.jpg
44124466908@N01,2006-07-15 19:48:14.0,1153155146,I%27d+do,A+modern+day+title+card+from+the+movie+of+my+life%0A%0ATaken+while+wandering+between+shows+at+the+Silent+Film+Festival%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.silentfilm.org%2Fhome.htm%22%3Ewww.silentfilm.org%2Fhome.htm%3C%2Fa%3E,"festival+film+movies+history+san,film,francisco+castro+castro,sfsff,silent,silent+film,theater",-122.434832,37.762152,http://farm1.staticflickr.com/67/191832350_f5d0b138e9.jpg
44124466908@N01,2006-07-15 20:38:01.0,1153155034,Silent+Film+Festival, ,"festival+film+movies+history+san,film,francisco+castro+castro,sfsff,silent,silent+film,theater",-122.434832,37.762152,http://farm1.staticflickr.com/75/191830880_021fdf032e.jpg
44124466908@N01,2006-07-16 20:17:51.0,1153326399,Triumph+over+Disaster, ,"castro,castro+theater,festival,film+festival,san+francisco,silent,silent+film,silent+film+festival",-122.434832,37.762152,http://farm1.staticflickr.com/48/193459261_7ac9e8f2c5.jpg
44124466908@N01,2006-07-16 20:18:31.0,1153326525,Triumph+over+Disaster,%3Ca+href%3D%22http%3A%2F%2Fwww.silentmovies.com%2Ftriumph%2Ftriumph.htm%22%3Ewww.silentmovies.com%2Ftriumph%2Ftriumph.htm%3C%2Fa%3E,"castro,castro+theater,festival,film+festival,san+francisco,silent,silent+film,silent+film+festival",-122.434832,37.762152,http://farm1.staticflickr.com/45/193460355_c168fff96d.jpg
44124466908@N01,2006-07-20 22:25:56.0,1153497243,Jewish+Film+Festival,%3Ca+href%3D%22http%3A%2F%2Fwww.sfjff.org%22%3Ewww.sfjff.org%3C%2Fa%3E,"castro,castro+theater,four+weeks+in+june,sfjff",-122.434832,37.762152,http://farm1.staticflickr.com/64/194788260_96ed6cdcd3.jpg
44124466908@N01,2006-07-22 21:46:29.0,1153843559,51+Birch+Street,%3Ca+href%3D%22http%3A%2F%2Fdougblock.com%22%3Edougblock.com%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2F51birchstreet.com%22%3E51birchstreet.com%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fd-word.com%22%3Ed-word.com%3C%2Fa%3E,"51+birch+street,castro,castro+theater,d-word,documentaries,documentary,doug+block,jewish+film+festival,san+francisco,san+francisco+jewish+film+festival,sfjff",-122.434832,37.762152,http://farm1.staticflickr.com/71/198091478_553ef846fd.jpg
44124466908@N01,2006-07-23 18:57:32.0,1153929136,Amos+Gitai,talking+to+people+between+showings+of+his+films+at+the+San+Francisco+Jewish+Film+Festival%0A%0A%3Ca+href%3D%22http%3A%2F%2Famosgitai.com%22%3Eamosgitai.com%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fsfjff.org%22%3Esfjff.org%3C%2Fa%3E%0A%0AMore+screenings+of+his+films%0A%0A%3Ca+href%3D%22http%3A%2F%2F64.78.31.122%2Ffestival_2006%2Fcontent.php%3Fid%3D2%26child_type%3DSpecial%2BEvents%26child_id%3D5%22%3E64.78.31.122%2Ffestival_2006%2F%3C%2Fa%3E%0A%0A+Caveh+Zahedi+interviews+him%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.greencine.com%2Farticle%3Faction%3Dview%26articleID%3D312%22%3Ewww.greencine.com%2Farticle%3Faction%3Dview%26articleID%3D312%3C%2Fa%3E%0A%0A%0AMichael+Guillen+interviews+him%0A%0A%3Ca+href%3D%22http%3A%2F%2Ftheeveningclass.blogspot.com%2F2006%2F07%2F2006-sfjffthe-evening-class-interview.html%22%3Etheeveningclass.blogspot.com%2F2006%2F07%2F2006-sfjffthe-evenin...%3C%2Fa%3E,"amos,amos+gitai,castro,castro+theater,film,film+festival,gitai,jewish,jewish+film+festival,movies,san+francisco,san+francisco+jewish+film+festival,sfjff",-122.434832,37.762152,http://farm1.staticflickr.com/64/198878877_38ec6cd927.jpg
44124466908@N01,2006-08-28 21:38:02.0,1156852632,Dave+Eggers+giving+a+hug,Anyone+could+have+one+for+a+%2420+donation.%0A%0AI+have+lots+more+photos+to+upload.%0A%0AYou+can+make+a+donation+online+%28and+get+the+same+good+feeling+as+you+get+from+a+hug%29%0A%3Ca+href%3D%22http%3A%2F%2F826valencia.org%22%3E826valencia.org%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fbookeaters.org%22%3Ebookeaters.org%3C%2Fa%3E,"826,826+valencia,benefit,bookeaters,books,dave+eggers,hug,hugs,kids,literature,music,revenge+of+the+book+eaters,san+francisco,words",-122.448806,37.802595,http://farm1.staticflickr.com/65/228145165_6ab42364b4.jpg
44124466908@N01,2006-10-02 20:30:55.0,1160111007,Bonds+734,we%27ll+see+if+he%27ll+hit+any+more+for+the+Giants+%28and+how+long+that+will+stay+up+if+they+don%27t+resign+him%29.,"california,moblog,san+francisco,treo,treo700p,uploaded+by",-122.389862,37.77833,http://farm1.staticflickr.com/114/261999370_b7fcbbcdb2.jpg
