user_id,time,upload_time,title,description,tag,longitute,latitute,url
35034347371@N01,2005-03-09 15:03:51.0,1110681429,Checking+my+Compact+Flash+card+works+at+Bryght+-+6, ,"bryght,bryght+vancouver+office,canada,plaze3bc4cc3f07134f5ae8f2fecf46e1a6bc,plazes,rolandtanglao,vancouver",-123.11401,49.284019,http://farm1.staticflickr.com/4/6404357_3d1d6d1564.jpg
35034347371@N01,2006-07-18 15:14:36.0,1153284148,BarCamp+Vancouver+organizers+tour+1+Alexander+New+Bryght+Office+18July06+-+9, ,"1alexander,20d,barcamp,barcamp+vancouver,barcampvan,bryght,canon20d,canoneos20d,gastown,kk%2B,kriskrug,newbryghtoffice,onealexander,rolandtanglaophoto,vancouver",-123.104156,49.283603,http://farm1.staticflickr.com/55/193144935_ad23f1beae.jpg
35034347371@N01,2006-08-25 19:30:24.0,1156576217,BarCamp+Vancouver++-+BBQ+25Aug06+-+2, ,"1alexander,20d,barcamp,barcamp+vancouver,barcampearth,barcampvan,bbq,boris,borismann,bryght,bryghtoffice,canon20d,canoneos20d,flaming,gastown,rolandtanglaophoto,tehboris,unconference,vancouver",-123.104156,49.283603,http://farm1.staticflickr.com/87/225019919_57ea1cd304.jpg
35034347371@N01,2006-08-25 21:04:08.0,1156578110,BarCamp+Vancouver++Intros+25Aug06+-+1, ,"1alexander,20d,barcamp,barcamp+vancouver,barcampearth,barcampvan,bryght,bryghtoffice,canon20d,canoneos20d,gastown,intro,rolandtanglaophoto,vancouver",-123.104156,49.283603,http://farm1.staticflickr.com/71/225031537_82f176c3e8.jpg
35034347371@N01,2006-09-18 12:48:36.0,1158609430,Smoke+alarm+at+New+Bryght+Office+-+Roland+in+Vancouver+%28021%29,-+Taken+at+7%3A48+PM+on+September+18%2C+2006%3B+cameraphone+upload+by+ShoZu,"1alexander,bryght,bryghtoffice,cameraphone,detector,n91,newbryghtoffice,nokia,nokiabloggerrelations,rolandtanglaophoto,shozu,smoke,thankyouandyabramson,thankyounokiaforthetrialphone,vancouver",-123.104156,49.283603,http://farm1.staticflickr.com/98/246780594_d0a399a0ae.jpg
35034347371@N01,2006-09-21 15:20:39.0,1158877899,1+Alexander+21+Sept+2006+-+Roland+in+Vancouver+%28030%29,-+Taken+at+10%3A20+PM+on+September+21%2C+2006%3B+cameraphone+upload+by+ShoZu,"1alexander,blurry,bryght,cameraphone,gastown,n91,newbryghtoffice,nokia,nokiabloggerrelations,rolandtanglaophoto,shozu,thankyouandyabramson,thankyounokiaforthetrialphone,vancouver",-123.104156,49.283603,http://farm1.staticflickr.com/96/249316899_241f380a47.jpg
35034347371@N01,2006-11-15 14:54:53.0,1163631406,Cleaning+windows+at+Bryght+-+15112006055,-+Taken+at+10%3A54+PM+on+November+15%2C+2006+-+cameraphone+upload+by+ShoZu,"1alexander,bryght,bryghtoffice,cameraphone,cleaning,gastown,n93,n93photo,nokia,nokiabloggerrelations,onealexander,rolandtanglaophoto,shozu,thankyouandyabramson,thankyounokiaforthetrialphone,vancouver,windows",-123.104156,49.283603,http://farm1.staticflickr.com/118/298341677_e9d7469e3f.jpg
35034347371@N01,2006-11-22 14:47:03.0,1164244427,Djun+put+up+KK%27s+friend%27s+cool+art+-22112006151,-+Taken+at+10%3A47+PM+on+November+22%2C+2006+-+cameraphone+upload+by+ShoZu,"1alexander,art,bryght,bryghtoffice,cameraphone,djun,gastown,kk,n93,n93photo,nokia,nokiabloggerrelations,onealexander,rolandtanglaophoto,shozu,thankyouandyabramson,thankyounokiaforthetrialphone,vancouver",-123.104156,49.283603,http://farm1.staticflickr.com/118/303880986_711adea263.jpg
35034347371@N01,2006-11-26 22:38:59.0,1164609656,Snowy+East+Van+by+night+-+Roland+N73+in+Vancouver+120,-+Taken+at+6%3A39+AM+on+November+27%2C+2006+-+cameraphone+upload+by+ShoZu,"cameraphone,eastvan,n73,n73photo,nokia,nokiabloggerrelations,rolandtanglaophoto,shozu,snow,thankyouandyabramson,thankyounokiaforthetrialphone,vancouver",-123.11401,49.284019,http://farm1.staticflickr.com/104/307445067_12f825d34f.jpg
35034347371@N01,2007-02-26 16:26:43.0,1172536537,Roland+N80i+in+Vancouver+683,-+Taken+at+4%3A26+PM+on+February+26%2C+2007+-+cameraphone+upload+by+ShoZu,"cameraphone,downtown,geowalk,gps,n80,n80i,n80photo,nokia,nokiabloggerrelations,rolandtanglaophoto,shozu,thankyouandyabramson,thankyounokiaforthetrialphone,vancouver",-123.11749,49.28202,http://farm1.staticflickr.com/169/404012135_c4ddd912fa.jpg
35034347371@N01,2007-02-26 16:27:53.0,1172536716,Roland+N80i+in+Vancouver+685,-+Taken+at+4%3A27+PM+on+February+26%2C+2007+-+cameraphone+upload+by+ShoZu,"cameraphone,downtown,geowalk,gps,n80,n80i,n80photo,nokia,nokiabloggerrelations,rolandtanglaophoto,shozu,thankyouandyabramson,thankyounokiaforthetrialphone,vancouver",-123.11773,49.28223,http://farm1.staticflickr.com/128/404014972_519a2f08a4.jpg
35034347371@N01,2007-06-13 15:12:17.0,1181774424,Kasbah+Bazaar+%26+Cafe+-+Image1352,-+Taken+at+3%3A12+PM+on+June+13%2C+2007+-+cameraphone+upload+by+ShoZu,"bazaar,cafe,cameraphone,food,gastown,kasbah,kasbah+bazaar+and+cafe,moroccan,n93photo,nokiabloggerrelations,rolandtanglaophoto,shozu,thankyouandyabramson,thankyounokiaforthetrialphone,vancouver",-123.104521,49.283343,http://farm2.staticflickr.com/1226/544869699_76a6efde98.jpg
35034347371@N01,2007-10-02 13:28:45.0,1191360213,ESL+land+-+02102007092,-+Taken+at+1%3A28+PM+on+October+02%2C+2007+-+cameraphone+upload+by+ShoZu,"esl,n95photo,richards,rolandtanglaophoto,shozu,thankyounokia,thankyousfu,vancouver",-123.11329,49.28272,http://farm2.staticflickr.com/1257/1472660519_f51743950c.jpg
35034347371@N01,2007-10-04 12:41:56.0,1191529511,04102007232,-+Taken+at+12%3A41+PM+on+October+04%2C+2007+-+cameraphone+upload+by+ShoZu,"n95photo,rolandtanglaophoto,shozu,thankyounokia,thankyousfu,vancouver",-123.10368,49.28378,http://farm2.staticflickr.com/1095/1484862593_bf5c3db193.jpg
35034347371@N01,2007-10-14 10:30:19.0,1192425218,20071014-3-+UBC+Apple+Festival+2007, ,"20d,apple,apple+festival,canon20d,canoneos20d,rolandtanglaophoto,ubc",-123.247745,49.255331,http://farm3.staticflickr.com/2134/1574769956_3fbe413f54.jpg
35034347371@N01,2007-10-14 10:54:55.0,1192426229,20071014-41-+UBC+Apple+Festival+2007, ,"20d,apple,apple+festival,canon20d,canoneos20d,rolandtanglaophoto,ubc",-123.246786,49.252908,http://farm3.staticflickr.com/2397/1574892046_778cdde17d.jpg
35034347371@N01,2007-10-14 11:10:08.0,1192426514,20071014-69-+UBC+Apple+Festival+2007, ,"20d,apple,apple+festival,canon20d,canoneos20d,rolandtanglaophoto,ubc",-123.24698,49.25368,http://farm3.staticflickr.com/2078/1574039605_8e91754631.jpg
35034347371@N01,2007-10-15 17:37:28.0,1192505130,Ride+Gastown+to+East+Van+15Oct07+024, ,"british+columbia,canada,eastvan,gastown,n93photo,rainy,rolandtanglaophoto,thankyounokiaforthetrialphone,vancouver",-123.07355,49.27115,http://farm3.staticflickr.com/2005/1584031628_d997a417eb.jpg
35034347371@N01,2007-10-15 17:42:48.0,1192505308,Ride+Gastown+to+East+Van+15Oct07+037, ,"british+columbia,canada,eastvan,gastown,n93photo,rainy,rolandtanglaophoto,thankyounokiaforthetrialphone,vancouver",-123.07368,49.26221,http://farm3.staticflickr.com/2396/1584052334_e1e84d4fce.jpg
35034347371@N01,2007-10-16 17:12:22.0,1192603500,Ride+Gastown+to+East+Van+16Oct07+016, ,"bicycle,british+columbia,canada,commuting,dg-100,eastvan,gastown,gps,n93photo,rainy,rolandtanglaophoto,thankyounokiaforthetrialphone,vancouver",-123.08946,49.282,http://farm3.staticflickr.com/2101/1596456450_11f5fc4eed.jpg
35034347371@N01,2007-10-16 17:18:03.0,1192603635,Ride+Gastown+to+East+Van+16Oct07+026, ,"bicycle,british+columbia,canada,commuting,dg-100,eastvan,gastown,gps,n93photo,rainy,rolandtanglaophoto,thankyounokiaforthetrialphone,vancouver",-123.07918,49.27765,http://farm3.staticflickr.com/2359/1595589311_947ec65562.jpg
35034347371@N01,2007-10-17 16:41:04.0,1192683971,Drive+Gastown+to+East+Van+17Oct07+016.jpg, ,"british+columbia,canada,commuting,dg-100,drive,eastvan,gastown,globalsat,gps,n93photo,nokiabloggerrelations,rolandtanglaophoto,thankyounokiaforthetrialphone,vancouver",-123.09641,49.2767,http://farm3.staticflickr.com/2301/1610182574_6a39960ad1.jpg
